TIMEINT_MINUTES,1,2,4,5,6,7,8,9,TIMEINT
592.5,8783.5,0.0,20372.02,0.0,8671.64,8115.42,16932.17,0.0,590-595
597.5,8900.32,14545.16,0.0,0.0,8854.64,8968.47,16748.71,0.0,595-600
652.5,0.0,0.0,17413.66,0.0,0.0,0.0,0.0,0.0,650-655
657.5,5690.92,0.0,13071.21,0.0,5598.83,5540.13,0.0,0.0,655-660
662.5,0.0,10947.73,0.0,0.0,0.0,0.0,0.0,0.0,660-665
687.5,0.0,0.0,14173.48,0.0,5256.1,5595.8,0.0,0.0,685-690
697.5,0.0,9172.78,0.0,0.0,0.0,0.0,0.0,0.0,695-700
712.5,0.0,0.0,15132.05,5024.12,4986.68,0.0,0.0,0.0,710-715
737.5,0.0,0.0,14685.32,0.0,3578.91,0.0,0.0,0.0,735-740
742.5,0.0,0.0,13062.91,0.0,3642.41,3580.16,0.0,0.0,740-745
752.5,0.0,6164.93,13571.37,3410.36,3388.82,0.0,0.0,0.0,750-755
757.5,0.0,0.0,0.0,0.0,3550.87,0.0,0.0,0.0,755-760
792.5,0.0,0.0,10653.68,2698.41,2348.08,1822.09,0.0,0.0,790-795
797.5,0.0,0.0,13854.79,0.0,3120.77,3204.25,0.0,0.0,795-800
