547.5,0.0,0.0,19493.44,0.0,8390.65,8394.75,15259.38,0.0,545-550
552.5,7530.15,50977.02,19293.85,0.0,8714.76,8665.57,14745.32,0.0,550-555
577.5,6927.48,0.0,19084.1,0.0,7603.44,7582.75,13908.07,14237.28,575-580
597.5,0.0,0.0,8658.0,0.0,0.0,0.0,0.0,0.0,595-600
602.5,7305.06,0.0,15116.37,8652.92,6648.55,6807.88,14081.45,0.0,600-605
607.5,8797.34,0.0,0.0,0.0,0.0,0.0,14896.83,0.0,605-610
612.5,0.0,0.0,15193.19,0.0,6558.2,0.0,0.0,0.0,610-615
657.5,5632.12,0.0,10428.74,0.0,0.0,0.0,11648.52,0.0,655-660
687.5,5668.42,43148.46,13718.76,3964.04,2739.84,0.0,11754.99,0.0,685-690
692.5,6434.82,43203.48,11744.39,3764.62,3286.84,3309.44,13060.47,0.0,690-695
697.5,0.0,0.0,16901.69,0.0,0.0,0.0,0.0,0.0,695-700
702.5,6696.34,43415.76,11940.28,4291.83,3397.73,3267.25,14710.87,0.0,700-705
722.5,6663.65,42969.67,11906.13,5902.41,3415.51,3197.31,13710.94,0.0,720-725
727.5,7624.92,43149.64,18127.58,6537.16,4191.73,4199.52,14197.93,0.0,725-730
732.5,8375.1,0.0,0.0,8651.37,4450.64,4330.04,14544.82,0.0,730-735
737.5,0.0,0.0,12580.3,9017.66,4565.08,4994.98,0.0,0.0,735-740
742.5,9020.71,0.0,15784.68,14699.93,6037.52,5931.79,14648.18,0.0,740-745
747.5,9875.38,0.0,16778.78,16407.19,6911.56,6609.42,14657.64,0.0,745-750
752.5,0.0,0.0,11440.45,16172.7,7173.53,7130.53,15275.25,0.0,750-755
757.5,0.0,0.0,13423.68,0.0,7416.03,0.0,15003.87,0.0,755-760
762.5,0.0,0.0,0.0,0.0,7964.02,0.0,15504.99,0.0,760-765
767.5,10662.52,0.0,16728.24,0.0,7902.52,7838.2,15286.71,0.0,765-770
772.5,8969.79,0.0,0.0,0.0,8132.78,8237.09,15535.09,0.0,770-775
777.5,0.0,0.0,0.0,0.0,0.0,0.0,15765.52,0.0,775-780
782.5,11092.72,0.0,0.0,0.0,0.0,0.0,15444.57,0.0,780-785
787.5,0.0,0.0,0.0,0.0,0.0,0.0,14760.96,0.0,785-790
792.5,0.0,0.0,18363.62,14274.11,7444.62,0.0,0.0,0.0,790-795
797.5,9518.39,0.0,13466.5,15343.9,7587.68,7549.13,15407.2,0.0,795-800
802.5,0.0,0.0,15803.36,0.0,8355.24,8528.88,14121.28,0.0,800-805
807.5,0.0,0.0,0.0,0.0,8400.84,0.0,14094.28,0.0,805-810
812.5,0.0,0.0,0.0,0.0,8356.93,0.0,15600.35,0.0,810-815
817.5,8535.06,0.0,0.0,0.0,0.0,8158.75,14802.8,0.0,815-820
822.5,9617.56,0.0,13341.68,15053.73,8142.85,7932.52,13756.11,0.0,820-825
827.5,0.0,0.0,0.0,0.0,0.0,0.0,14321.24,0.0,825-830
832.5,9048.51,0.0,0.0,0.0,0.0,0.0,14765.32,0.0,830-835
837.5,10580.68,0.0,0.0,0.0,0.0,0.0,14328.59,0.0,835-840
867.5,0.0,0.0,14592.8,0.0,0.0,0.0,0.0,0.0,865-870
872.5,8927.36,0.0,13987.24,17722.07,5500.95,5561.39,12492.61,0.0,870-875
892.5,7668.84,0.0,12447.72,0.0,0.0,4448.74,0.0,0.0,890-895
912.5,0.0,0.0,9068.23,0.0,3131.99,0.0,0.0,0.0,910-915
917.5,6565.17,0.0,0.0,0.0,3318.74,0.0,10811.65,0.0,915-920
942.5,0.0,0.0,7774.02,0.0,0.0,0.0,0.0,0.0,940-945
947.5,5187.02,0.0,9946.64,18090.35,2631.88,2706.49,9676.19,0.0,945-950
952.5,0.0,0.0,0.0,0.0,0.0,0.0,10324.75,0.0,950-955
972.5,0.0,0.0,8117.59,0.0,1137.76,0.0,0.0,0.0,970-975
977.5,4534.04,0.0,10459.7,17212.17,1416.04,1918.19,9358.46,0.0,975-980
982.5,4228.35,0.0,9428.91,17219.68,2153.29,0.0,9536.86,0.0,980-985
987.5,5545.66,0.0,13689.72,17594.61,3139.74,2967.49,10065.73,0.0,985-990
1007.5,0.0,0.0,15531.18,0.0,2079.79,0.0,0.0,0.0,1005-1010
1012.5,5591.85,0.0,0.0,0.0,2200.41,0.0,9228.9,0.0,1010-1015
1027.5,4630.58,0.0,7917.77,16831.26,2100.98,2566.58,8151.57,0.0,1025-1030
1032.5,0.0,0.0,0.0,0.0,0.0,0.0,8183.88,0.0,1030-1035
1037.5,4099.13,0.0,7825.21,0.0,2900.48,2340.87,7371.36,0.0,1035-1040
1042.5,0.0,0.0,0.0,0.0,3191.08,0.0,0.0,0.0,1040-1045
1062.5,0.0,0.0,7134.39,0.0,1823.65,1847.55,0.0,0.0,1060-1065
1067.5,4322.2,0.0,8278.88,15693.48,2237.43,2458.04,6759.71,0.0,1065-1070
1072.5,4553.7,0.0,0.0,0.0,3569.74,0.0,7136.1,7045.66,1070-1075
1092.5,0.0,0.0,6896.92,16290.33,2538.16,2581.03,6852.34,0.0,1090-1095
1097.5,2980.88,0.0,6984.13,16258.51,3142.17,2889.48,6669.59,0.0,1095-1100
1102.5,0.0,0.0,0.0,16675.8,3706.48,3596.7,7812.93,7906.43,1100-1105
1132.5,0.0,0.0,7167.52,0.0,2190.13,0.0,0.0,0.0,1130-1135
1137.5,2177.76,0.0,8204.45,0.0,2915.02,2710.21,6353.07,0.0,1135-1140
1142.5,3619.78,0.0,8185.34,0.0,2610.84,2649.48,5891.6,0.0,1140-1145
1147.5,3384.03,0.0,0.0,14616.14,3270.54,3224.18,6488.52,6290.02,1145-1150
1157.5,0.0,0.0,4893.09,0.0,0.0,0.0,6272.55,0.0,1155-1160
1177.5,0.0,0.0,5661.16,12776.27,1901.27,1728.18,5611.77,0.0,1175-1180
1182.5,0.0,0.0,0.0,0.0,0.0,0.0,5195.93,0.0,1180-1185
1192.5,0.0,0.0,6642.02,0.0,0.0,0.0,0.0,0.0,1190-1195
1197.5,2024.16,0.0,6394.3,11752.27,2053.54,2063.72,4666.53,4633.08,1195-1200
1202.5,2693.72,0.0,9198.42,12322.71,2856.07,3139.38,5463.38,0.0,1200-1205
1207.5,2651.84,0.0,0.0,12620.47,3572.81,3322.4,7864.52,0.0,1205-1210
1227.5,0.0,0.0,7410.17,0.0,2466.26,2444.7,8272.3,0.0,1225-1230
1232.5,2376.49,0.0,0.0,12145.73,2751.36,2644.35,7222.44,0.0,1230-1235
1247.5,0.0,0.0,7401.33,0.0,0.0,0.0,0.0,0.0,1245-1250
1267.5,1138.08,0.0,4459.59,0.0,1072.91,1483.14,5589.32,0.0,1265-1270
1272.5,2418.03,0.0,5692.11,0.0,1596.94,1645.48,5812.33,0.0,1270-1275
1277.5,2526.56,0.0,0.0,0.0,2251.02,0.0,5905.16,0.0,1275-1280
1282.5,2345.79,0.0,0.0,0.0,0.0,0.0,5697.02,0.0,1280-1285
1287.5,0.0,0.0,5242.99,0.0,3337.67,3283.81,4835.99,0.0,1285-1290
1292.5,1803.23,0.0,0.0,0.0,3925.25,4014.01,4887.6,0.0,1290-1295
1297.5,0.0,0.0,0.0,0.0,0.0,0.0,4862.47,0.0,1295-1300
1302.5,0.0,0.0,7520.61,0.0,0.0,0.0,4613.81,0.0,1300-1305
1307.5,802.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1305-1310
1312.5,0.0,0.0,0.0,0.0,0.0,0.0,3945.03,0.0,1310-1315
1317.5,0.0,0.0,0.0,0.0,0.0,0.0,3700.38,0.0,1315-1320
1327.5,0.0,0.0,4541.23,0.0,1946.34,0.0,2978.28,0.0,1325-1330
1337.5,0.0,0.0,2716.53,0.0,1463.41,0.0,0.0,0.0,1335-1340
1347.5,0.0,0.0,4461.4,0.0,0.0,0.0,0.0,0.0,1345-1350
1352.5,0.0,0.0,3095.94,0.0,740.47,1091.64,2406.41,0.0,1350-1355
1357.5,0.0,0.0,4186.6,0.0,1084.31,1148.46,2389.0,0.0,1355-1360
1362.5,0.0,0.0,3193.59,0.0,1010.17,0.0,1539.63,0.0,1360-1365
1367.5,0.0,0.0,0.0,0.0,660.74,667.43,0.0,0.0,1365-1370
1372.5,627.9,0.0,3389.59,0.0,518.14,0.0,1575.4,0.0,1370-1375
1377.5,0.0,0.0,1673.35,0.0,503.59,0.0,1766.8,0.0,1375-1380
1382.5,0.0,0.0,2586.59,0.0,0.0,0.0,1102.77,0.0,1380-1385
1387.5,0.0,0.0,0.0,0.0,510.92,0.0,0.0,0.0,1385-1390
1392.5,0.0,0.0,0.0,0.0,528.26,0.0,895.33,0.0,1390-1395
1397.5,0.0,0.0,2117.81,0.0,527.27,0.0,613.51,0.0,1395-1400
1402.5,0.0,0.0,1946.73,0.0,520.32,0.0,553.6,0.0,1400-1405
1407.5,0.0,0.0,0.0,0.0,534.9,0.0,580.87,0.0,1405-1410
1412.5,0.0,0.0,2165.59,0.0,0.0,0.0,570.37,0.0,1410-1415
1417.5,0.0,0.0,1215.18,0.0,558.88,0.0,650.79,0.0,1415-1420
1422.5,0.0,0.0,1387.16,0.0,538.26,0.0,0.0,0.0,1420-1425
1427.5,0.0,0.0,0.0,0.0,543.19,517.3,579.25,0.0,1425-1430
1432.5,635.5,0.0,0.0,0.0,534.2,0.0,523.35,0.0,1430-1435
1437.5,0.0,0.0,0.0,0.0,512.82,0.0,578.31,0.0,1435-1440
